Time [s],Step1,Dir1,Step2,Dir2,In ISR,Cmd Load,FIFO empty,Dbg UART,Servo,Channel 9
2.988852240,0,0,0,0,0,0,0,0,0,0
2.989247680,1,0,0,0,0,0,0,0,0,0
2.989247960,1,0,1,0,0,0,0,0,0,0
2.989250680,0,0,1,0,0,0,0,0,0,0
2.989250760,0,0,0,0,0,0,0,0,0,0
2.989646240,1,0,0,0,0,0,0,0,0,0
2.989646480,1,0,1,0,0,0,0,0,0,0
2.989649240,0,0,1,0,0,0,0,0,0,0
2.989649320,0,0,0,0,0,0,0,0,0,0
2.990084640,1,0,0,0,0,0,0,0,0,0
2.990084880,1,0,1,0,0,0,0,0,0,0
2.990087640,0,0,1,0,0,0,0,0,0,0
2.990087720,0,0,0,0,0,0,0,0,0,0
2.990483160,1,0,0,0,0,0,0,0,0,0
2.990483400,1,0,1,0,0,0,0,0,0,0
2.990486160,0,0,1,0,0,0,0,0,0,0
2.990486240,0,0,0,0,0,0,0,0,0,0
2.990881680,1,0,0,0,0,0,0,0,0,0
2.990881920,1,0,1,0,0,0,0,0,0,0
2.990884680,0,0,1,0,0,0,0,0,0,0
2.990884760,0,0,0,0,0,0,0,0,0,0
2.991280200,1,0,0,0,0,0,0,0,0,0
2.991280440,1,0,1,0,0,0,0,0,0,0
2.991283200,0,0,1,0,0,0,0,0,0,0
2.991283280,0,0,0,0,0,0,0,0,0,0
2.991718600,1,0,0,0,0,0,0,0,0,0
2.991718840,1,0,1,0,0,0,0,0,0,0
2.991721600,0,0,1,0,0,0,0,0,0,0
2.991721680,0,0,0,0,0,0,0,0,0,0
2.992117120,1,0,0,0,0,0,0,0,0,0
2.992117360,1,0,1,0,0,0,0,0,0,0
2.992120120,0,0,1,0,0,0,0,0,0,0
2.992120200,0,0,0,0,0,0,0,0,0,0
2.992515640,1,0,0,0,0,0,0,0,0,0
2.992515880,1,0,1,0,0,0,0,0,0,0
2.992518640,0,0,1,0,0,0,0,0,0,0
2.992518720,0,0,0,0,0,0,0,0,0,0
2.992954040,1,0,0,0,0,0,0,0,0,0
2.992954280,1,0,1,0,0,0,0,0,0,0
2.992957040,0,0,1,0,0,0,0,0,0,0
2.992957120,0,0,0,0,0,0,0,0,0,0
2.993352600,1,0,0,0,0,0,0,0,0,0
2.993352840,1,0,1,0,0,0,0,0,0,0
2.993355600,0,0,1,0,0,0,0,0,0,0
2.993355680,0,0,0,0,0,0,0,0,0,0
2.993751160,1,0,0,0,0,0,0,0,0,0
2.993751400,1,0,1,0,0,0,0,0,0,0
2.993754160,0,0,1,0,0,0,0,0,0,0
2.993754240,0,0,0,0,0,0,0,0,0,0
2.994149720,1,0,0,0,0,0,0,0,0,0
2.994149960,1,0,1,0,0,0,0,0,0,0
2.994152720,0,0,1,0,0,0,0,0,0,0
2.994152800,0,0,0,0,0,0,0,0,0,0
2.994548280,1,0,0,0,0,0,0,0,0,0
2.994548520,1,0,1,0,0,0,0,0,0,0
2.994551240,0,0,1,0,0,0,0,0,0,0
2.994551360,0,0,0,0,0,0,0,0,0,0
2.994946800,1,0,0,0,0,0,0,0,0,0
2.994947040,1,0,1,0,0,0,0,0,0,0
2.994949800,0,0,1,0,0,0,0,0,0,0
2.994949880,0,0,0,0,0,0,0,0,0,0
2.995345360,1,0,0,0,0,0,0,0,0,0
2.995345600,1,0,1,0,0,0,0,0,0,0
2.995348360,0,0,1,0,0,0,0,0,0,0
2.995348440,0,0,0,0,0,0,0,0,0,0
2.995783760,1,0,0,0,0,0,0,0,0,0
2.995784000,1,0,1,0,0,0,0,0,0,0
2.995786760,0,0,1,0,0,0,0,0,0,0
2.995786840,0,0,0,0,0,0,0,0,0,0
2.995873760,0,0,0,0,0,0,0,0,1,0
2.996182320,1,0,0,0,0,0,0,0,1,0
2.996182560,1,0,1,0,0,0,0,0,1,0
2.996185280,0,0,1,0,0,0,0,0,1,0
2.996185400,0,0,0,0,0,0,0,0,1,0
2.996580840,1,0,0,0,0,0,0,0,1,0
2.996581080,1,0,1,0,0,0,0,0,1,0
2.996583840,0,0,1,0,0,0,0,0,1,0
2.996583920,0,0,0,0,0,0,0,0,1,0
2.996979400,1,0,0,0,0,0,0,0,1,0
2.996979640,1,0,1,0,0,0,0,0,1,0
2.996982400,0,0,1,0,0,0,0,0,1,0
2.996982480,0,0,0,0,0,0,0,0,1,0
2.997377960,1,0,0,0,0,0,0,0,1,0
2.997378200,1,0,1,0,0,0,0,0,1,0
2.997380960,0,0,1,0,0,0,0,0,1,0
2.997381040,0,0,0,0,0,0,0,0,1,0
2.997587720,0,0,0,0,0,0,0,0,0,0
2.997776520,1,0,0,0,0,0,0,0,0,0
2.997776760,1,0,1,0,0,0,0,0,0,0
2.997779480,0,0,1,0,0,0,0,0,0,0
2.997779600,0,0,0,0,0,0,0,0,0,0
2.998175040,1,0,0,0,0,0,0,0,0,0
2.998175320,1,0,1,0,0,0,0,0,0,0
2.998178040,0,0,1,0,0,0,0,0,0,0
2.998178120,0,0,0,0,0,0,0,0,0,0
2.998573600,1,0,0,0,0,0,0,0,0,0
2.998573840,1,0,1,0,0,0,0,0,0,0
2.998576600,0,0,1,0,0,0,0,0,0,0
2.998576680,0,0,0,0,0,0,0,0,0,0
2.999012000,1,0,0,0,0,0,0,0,0,0
2.999012240,1,0,1,0,0,0,0,0,0,0
2.999015000,0,0,1,0,0,0,0,0,0,0
2.999015080,0,0,0,0,0,0,0,0,0,0
2.999410520,1,0,0,0,0,0,0,0,0,0
2.999410800,1,0,1,0,0,0,0,0,0,0
2.999413520,0,0,1,0,0,0,0,0,0,0
2.999413600,0,0,0,0,0,0,0,0,0,0
2.999809080,1,0,0,0,0,0,0,0,0,0
2.999809320,1,0,1,0,0,0,0,0,0,0
2.999812080,0,0,1,0,0,0,0,0,0,0
2.999812160,0,0,0,0,0,0,0,0,0,0
3.000207600,1,0,0,0,0,0,0,0,0,0
3.000207840,1,0,1,0,0,0,0,0,0,0
3.000210600,0,0,1,0,0,0,0,0,0,0
3.000210680,0,0,0,0,0,0,0,0,0,0
3.000606160,1,0,0,0,0,0,0,0,0,0
3.000606400,1,0,1,0,0,0,0,0,0,0
3.000609160,0,0,1,0,0,0,0,0,0,0
3.000609240,0,0,0,0,0,0,0,0,0,0
3.001004720,1,0,0,0,0,0,0,0,0,0
3.001004960,1,0,1,0,0,0,0,0,0,0
3.001007720,0,0,1,0,0,0,0,0,0,0
3.001007800,0,0,0,0,0,0,0,0,0,0
3.001403240,1,0,0,0,0,0,0,0,0,0
3.001403480,1,0,1,0,0,0,0,0,0,0
3.001406240,0,0,1,0,0,0,0,0,0,0
3.001406320,0,0,0,0,0,0,0,0,0,0
3.001841640,1,0,0,0,0,0,0,0,0,0
3.001841880,1,0,1,0,0,0,0,0,0,0
3.001844640,0,0,1,0,0,0,0,0,0,0
3.001844720,0,0,0,0,0,0,0,0,0,0
3.002240160,1,0,0,0,0,0,0,0,0,0
3.002240440,1,0,1,0,0,0,0,0,0,0
3.002243160,0,0,1,0,0,0,0,0,0,0
3.002243240,0,0,0,0,0,0,0,0,0,0
3.002638720,1,0,0,0,0,0,0,0,0,0
3.002638960,1,0,1,0,0,0,0,0,0,0
3.002641720,0,0,1,0,0,0,0,0,0,0
3.002641800,0,0,0,0,0,0,0,0,0,0
3.003037280,1,0,0,0,0,0,0,0,0,0
3.003037520,1,0,1,0,0,0,0,0,0,0
3.003040280,0,0,1,0,0,0,0,0,0,0
3.003040360,0,0,0,0,0,0,0,0,0,0
3.003435800,1,0,0,0,0,0,0,0,0,0
3.003436080,1,0,1,0,0,0,0,0,0,0
3.003438800,0,0,1,0,0,0,0,0,0,0
3.003438880,0,0,0,0,0,0,0,0,0,0
3.003834360,1,0,0,0,0,0,0,0,0,0
3.003834600,1,0,1,0,0,0,0,0,0,0
3.003837360,0,0,1,0,0,0,0,0,0,0
3.003837440,0,0,0,0,0,0,0,0,0,0
3.004232920,1,0,0,0,0,0,0,0,0,0
3.004233160,1,0,1,0,0,0,0,0,0,0
3.004235880,0,0,1,0,0,0,0,0,0,0
3.004235960,0,0,0,0,0,0,0,0,0,0
3.004671320,1,0,0,0,0,0,0,0,0,0
3.004671560,1,0,1,0,0,0,0,0,0,0
3.004674320,0,0,1,0,0,0,0,0,0,0
3.004674400,0,0,0,0,0,0,0,0,0,0
3.005069840,1,0,0,0,0,0,0,0,0,0
3.005070120,1,0,1,0,0,0,0,0,0,0
3.005072840,0,0,1,0,0,0,0,0,0,0
3.005072920,0,0,0,0,0,0,0,0,0,0
3.005468440,1,0,0,0,0,0,0,0,0,0
3.005468720,1,0,1,0,0,0,0,0,0,0
3.005471440,0,0,1,0,0,0,0,0,0,0
3.005471520,0,0,0,0,0,0,0,0,0,0
3.005867000,1,0,0,0,0,0,0,0,0,0
3.005867240,1,0,1,0,0,0,0,0,0,0
3.005870000,0,0,1,0,0,0,0,0,0,0
3.005870080,0,0,0,0,0,0,0,0,0,0
3.006265560,1,0,0,0,0,0,0,0,0,0
3.006265840,1,0,1,0,0,0,0,0,0,0
3.006268560,0,0,1,0,0,0,0,0,0,0
3.006268640,0,0,0,0,0,0,0,0,0,0
3.006703960,1,0,0,0,0,0,0,0,0,0
3.006704200,1,0,1,0,0,0,0,0,0,0
3.006706960,0,0,1,0,0,0,0,0,0,0
3.006707040,0,0,0,0,0,0,0,0,0,0
3.007102480,1,0,0,0,0,0,0,0,0,0
3.007102760,1,0,1,0,0,0,0,0,0,0
3.007105480,0,0,1,0,0,0,0,0,0,0
3.007105560,0,0,0,0,0,0,0,0,0,0
3.007501040,1,0,0,0,0,0,0,0,0,0
3.007501280,1,0,1,0,0,0,0,0,0,0
3.007504040,0,0,1,0,0,0,0,0,0,0
3.007504120,0,0,0,0,0,0,0,0,0,0
3.007939440,1,0,0,0,0,0,0,0,0,0
3.007939680,1,0,1,0,0,0,0,0,0,0
3.007942440,0,0,1,0,0,0,0,0,0,0
3.007942520,0,0,0,0,0,0,0,0,0,0
3.008338000,1,0,0,0,0,0,0,0,0,0
3.008338240,1,0,1,0,0,0,0,0,0,0
3.008341000,0,0,1,0,0,0,0,0,0,0
3.008341080,0,0,0,0,0,0,0,0,0,0
3.008736560,1,0,0,0,0,0,0,0,0,0
3.008736800,1,0,1,0,0,0,0,0,0,0
3.008739520,0,0,1,0,0,0,0,0,0,0
3.008739640,0,0,0,0,0,0,0,0,0,0
3.009135080,1,0,0,0,0,0,0,0,0,0
3.009135360,1,0,1,0,0,0,0,0,0,0
3.009138080,0,0,1,0,0,0,0,0,0,0
3.009138160,0,0,0,0,0,0,0,0,0,0
3.009533640,1,0,0,0,0,0,0,0,0,0
3.009533880,1,0,1,0,0,0,0,0,0,0
3.009536640,0,0,1,0,0,0,0,0,0,0
3.009536720,0,0,0,0,0,0,0,0,0,0
3.009932200,1,0,0,0,0,0,0,0,0,0
3.009932440,1,0,1,0,0,0,0,0,0,0
3.009935200,0,0,1,0,0,0,0,0,0,0
3.009935280,0,0,0,0,0,0,0,0,0,0
3.010330720,1,0,0,0,0,0,0,0,0,0
3.010330960,1,0,1,0,0,0,0,0,0,0
3.010333720,0,0,1,0,0,0,0,0,0,0
3.010333800,0,0,0,0,0,0,0,0,0,0
3.010769120,1,0,0,0,0,0,0,0,0,0
3.010769360,1,0,1,0,0,0,0,0,0,0
3.010772120,0,0,1,0,0,0,0,0,0,0
3.010772200,0,0,0,0,0,0,0,0,0,0
3.011167640,1,0,0,0,0,0,0,0,0,0
3.011167880,1,0,1,0,0,0,0,0,0,0
3.011170640,0,0,1,0,0,0,0,0,0,0
3.011170720,0,0,0,0,0,0,0,0,0,0
3.011566160,1,0,0,0,0,0,0,0,0,0
3.011566400,1,0,1,0,0,0,0,0,0,0
3.011569160,0,0,1,0,0,0,0,0,0,0
3.011569240,0,0,0,0,0,0,0,0,0,0
3.011964680,1,0,0,0,0,0,0,0,0,0
3.011964920,1,0,1,0,0,0,0,0,0,0
3.011967680,0,0,1,0,0,0,0,0,0,0
3.011967760,0,0,0,0,0,0,0,0,0,0
3.012363240,1,0,0,0,0,0,0,0,0,0
3.012363480,1,0,1,0,0,0,0,0,0,0
3.012366200,0,0,1,0,0,0,0,0,0,0
3.012366280,0,0,0,0,0,0,0,0,0,0
3.012761760,1,0,0,0,0,0,0,0,0,0
3.012762000,1,0,1,0,0,0,0,0,0,0
3.012764760,0,0,1,0,0,0,0,0,0,0
3.012764840,0,0,0,0,0,0,0,0,0,0
3.013160280,1,0,0,0,0,0,0,0,0,0
3.013160520,1,0,1,0,0,0,0,0,0,0
3.013163280,0,0,1,0,0,0,0,0,0,0
3.013163360,0,0,0,0,0,0,0,0,0,0
3.013558800,1,0,0,0,0,0,0,0,0,0
3.013559040,1,0,1,0,0,0,0,0,0,0
3.013561800,0,0,1,0,0,0,0,0,0,0
3.013561880,0,0,0,0,0,0,0,0,0,0
3.013997200,1,0,0,0,0,0,0,0,0,0
3.013997440,1,0,1,0,0,0,0,0,0,0
3.014000160,0,0,1,0,0,0,0,0,0,0
3.014000240,0,0,0,0,0,0,0,0,0,0
3.014395720,1,0,0,0,0,0,0,0,0,0
3.014395960,1,0,1,0,0,0,0,0,0,0
3.014398720,0,0,1,0,0,0,0,0,0,0
3.014398800,0,0,0,0,0,0,0,0,0,0
3.014794240,1,0,0,0,0,0,0,0,0,0
3.014794520,1,0,1,0,0,0,0,0,0,0
3.014797240,0,0,1,0,0,0,0,0,0,0
3.014797320,0,0,0,0,0,0,0,0,0,0
3.015192800,1,0,0,0,0,0,0,0,0,0
3.015193040,1,0,1,0,0,0,0,0,0,0
3.015195760,0,0,1,0,0,0,0,0,0,0
3.015195880,0,0,0,0,0,0,0,0,0,0
3.015591320,1,0,0,0,0,0,0,0,0,0
3.015591560,1,0,1,0,0,0,0,0,0,0
3.015594320,0,0,1,0,0,0,0,0,0,0
3.015594400,0,0,0,0,0,0,0,0,0,0
3.015989880,1,0,0,0,0,0,0,0,0,0
3.015990120,1,0,1,0,0,0,0,0,0,0
3.015992880,0,0,1,0,0,0,0,0,0,0
3.015992960,0,0,0,0,0,0,0,0,0,0
3.016388440,1,0,0,0,0,0,0,0,0,0
3.016388680,1,0,1,0,0,0,0,0,0,0
3.016391440,0,0,1,0,0,0,0,0,0,0
3.016391520,0,0,0,0,0,0,0,0,0,0
3.016826880,1,0,0,0,0,0,0,0,0,0
3.016827120,1,0,1,0,0,0,0,0,0,0
3.016829840,0,0,1,0,0,0,0,0,0,0
3.016829960,0,0,0,0,0,0,0,0,0,0
3.017225440,1,0,0,0,0,0,0,0,0,0
3.017225720,1,0,1,0,0,0,0,0,0,0
3.017228440,0,0,1,0,0,0,0,0,0,0
3.017228520,0,0,0,0,0,0,0,0,0,0
3.017624040,1,0,0,0,0,0,0,0,0,0
3.017624280,1,0,1,0,0,0,0,0,0,0
3.017627040,0,0,1,0,0,0,0,0,0,0
3.017627120,0,0,0,0,0,0,0,0,0,0
3.018022600,1,0,0,0,0,0,0,0,0,0
3.018022840,1,0,1,0,0,0,0,0,0,0
3.018025600,0,0,1,0,0,0,0,0,0,0
3.018025680,0,0,0,0,0,0,0,0,0,0
3.018421160,1,0,0,0,0,0,0,0,0,0
3.018421400,1,0,1,0,0,0,0,0,0,0
3.018424160,0,0,1,0,0,0,0,0,0,0
3.018424240,0,0,0,0,0,0,0,0,0,0
3.018819680,1,0,0,0,0,0,0,0,0,0
3.018819920,1,0,1,0,0,0,0,0,0,0
3.018822680,0,0,1,0,0,0,0,0,0,0
3.018822760,0,0,0,0,0,0,0,0,0,0
3.019218240,1,0,0,0,0,0,0,0,0,0
3.019218480,1,0,1,0,0,0,0,0,0,0
3.019221240,0,0,1,0,0,0,0,0,0,0
3.019221320,0,0,0,0,0,0,0,0,0,0
3.019656640,1,0,0,0,0,0,0,0,0,0
3.019656880,1,0,1,0,0,0,0,0,0,0
3.019659640,0,0,1,0,0,0,0,0,0,0
3.019659720,0,0,0,0,0,0,0,0,0,0
3.019875600,0,0,0,0,0,0,0,0,1,0
3.020058760,1,0,0,0,0,0,0,0,1,0
3.020059000,1,0,1,0,0,0,0,0,1,0
3.020061760,0,0,1,0,0,0,0,0,1,0
3.020061840,0,0,0,0,0,0,0,0,1,0
3.020457320,1,0,0,0,0,0,0,0,1,0
3.020457560,1,0,1,0,0,0,0,0,1,0
3.020460320,0,0,1,0,0,0,0,0,1,0
3.020460400,0,0,0,0,0,0,0,0,1,0
3.020855880,1,0,0,0,0,0,0,0,1,0
3.020856120,1,0,1,0,0,0,0,0,1,0
3.020858840,0,0,1,0,0,0,0,0,1,0
3.020858920,0,0,0,0,0,0,0,0,1,0
3.021254400,1,0,0,0,0,0,0,0,1,0
3.021254640,1,0,1,0,0,0,0,0,1,0
3.021257400,0,0,1,0,0,0,0,0,1,0
3.021257480,0,0,0,0,0,0,0,0,1,0
3.021589520,0,0,0,0,0,0,0,0,0,0
3.021692800,1,0,0,0,0,0,0,0,0,0
3.021693080,1,0,1,0,0,0,0,0,0,0
3.021695800,0,0,1,0,0,0,0,0,0,0
3.021695880,0,0,0,0,0,0,0,0,0,0
3.022091400,1,0,0,0,0,0,0,0,0,0
3.022091640,1,0,1,0,0,0,0,0,0,0
3.022094400,0,0,1,0,0,0,0,0,0,0
3.022094480,0,0,0,0,0,0,0,0,0,0
3.022490000,1,0,0,0,0,0,0,0,0,0
3.022490280,1,0,1,0,0,0,0,0,0,0
3.022493000,0,0,1,0,0,0,0,0,0,0
3.022493080,0,0,0,0,0,0,0,0,0,0
3.022928440,1,0,0,0,0,0,0,0,0,0
3.022928720,1,0,1,0,0,0,0,0,0,0
3.022931440,0,0,1,0,0,0,0,0,0,0
3.022931520,0,0,0,0,0,0,0,0,0,0
3.023327040,1,0,0,0,0,0,0,0,0,0
3.023327280,1,0,1,0,0,0,0,0,0,0
3.023330040,0,0,1,0,0,0,0,0,0,0
3.023330120,0,0,0,0,0,0,0,0,0,0
3.023725600,1,0,0,0,0,0,0,0,0,0
3.023725880,1,0,1,0,0,0,0,0,0,0
3.023728600,0,0,1,0,0,0,0,0,0,0
3.023728680,0,0,0,0,0,0,0,0,0,0
3.024124200,1,0,0,0,0,0,0,0,0,0
3.024124440,1,0,1,0,0,0,0,0,0,0
3.024127200,0,0,1,0,0,0,0,0,0,0
3.024127280,0,0,0,0,0,0,0,0,0,0
3.024522760,1,0,0,0,0,0,0,0,0,0
3.024523040,1,0,1,0,0,0,0,0,0,0
3.024525760,0,0,1,0,0,0,0,0,0,0
3.024525840,0,0,0,0,0,0,0,0,0,0
3.024921320,1,0,0,0,0,0,0,0,0,0
3.024921560,1,0,1,0,0,0,0,0,0,0
3.024924320,0,0,1,0,0,0,0,0,0,0
3.024924400,0,0,0,0,0,0,0,0,0,0
3.025319840,1,0,0,0,0,0,0,0,0,0
3.025320120,1,0,1,0,0,0,0,0,0,0
3.025322840,0,0,1,0,0,0,0,0,0,0
3.025322920,0,0,0,0,0,0,0,0,0,0
3.025758240,1,0,0,0,0,0,0,0,0,0
3.025758480,1,0,1,0,0,0,0,0,0,0
3.025761240,0,0,1,0,0,0,0,0,0,0
3.025761320,0,0,0,0,0,0,0,0,0,0
3.026156760,1,0,0,0,0,0,0,0,0,0
3.026157000,1,0,1,0,0,0,0,0,0,0
3.026159760,0,0,1,0,0,0,0,0,0,0
3.026159840,0,0,0,0,0,0,0,0,0,0
3.026555320,1,0,0,0,0,0,0,0,0,0
3.026555560,1,0,1,0,0,0,0,0,0,0
3.026558320,0,0,1,0,0,0,0,0,0,0
3.026558400,0,0,0,0,0,0,0,0,0,0
3.026953880,1,0,0,0,0,0,0,0,0,0
3.026954120,1,0,1,0,0,0,0,0,0,0
3.026956880,0,0,1,0,0,0,0,0,0,0
3.026956960,0,0,0,0,0,0,0,0,0,0
3.027352440,1,0,0,0,0,0,0,0,0,0
3.027352680,1,0,1,0,0,0,0,0,0,0
3.027355440,0,0,1,0,0,0,0,0,0,0
3.027355520,0,0,0,0,0,0,0,0,0,0
3.027751000,1,0,0,0,0,0,0,0,0,0
3.027751240,1,0,1,0,0,0,0,0,0,0
3.027754000,0,0,1,0,0,0,0,0,0,0
3.027754080,0,0,0,0,0,0,0,0,0,0
3.028149560,1,0,0,0,0,0,0,0,0,0
3.028149840,1,0,1,0,0,0,0,0,0,0
3.028152560,0,0,1,0,0,0,0,0,0,0
3.028152640,0,0,0,0,0,0,0,0,0,0
3.028548120,1,0,0,0,0,0,0,0,0,0
3.028548400,1,0,1,0,0,0,0,0,0,0
3.028551120,0,0,1,0,0,0,0,0,0,0
3.028551200,0,0,0,0,0,0,0,0,0,0
3.028986520,1,0,0,0,0,0,0,0,0,0
3.028986760,1,0,1,0,0,0,0,0,0,0
3.028989520,0,0,1,0,0,0,0,0,0,0
3.028989600,0,0,0,0,0,0,0,0,0,0
3.029385040,1,0,0,0,0,0,0,0,0,0
3.029385280,1,0,1,0,0,0,0,0,0,0
3.029388040,0,0,1,0,0,0,0,0,0,0
3.029388120,0,0,0,0,0,0,0,0,0,0
3.029783560,1,0,0,0,0,0,0,0,0,0
3.029783840,1,0,1,0,0,0,0,0,0,0
3.029786560,0,0,1,0,0,0,0,0,0,0
3.029786640,0,0,0,0,0,0,0,0,0,0
3.030182080,1,0,0,0,0,0,0,0,0,0
3.030182360,1,0,1,0,0,0,0,0,0,0
3.030185080,0,0,1,0,0,0,0,0,0,0
3.030185160,0,0,0,0,0,0,0,0,0,0
3.030580640,1,0,0,0,0,0,0,0,0,0
3.030580880,1,0,1,0,0,0,0,0,0,0
3.030583600,0,0,1,0,0,0,0,0,0,0
3.030583720,0,0,0,0,0,0,0,0,0,0
3.030979160,1,0,0,0,0,0,0,0,0,0
3.030979400,1,0,1,0,0,0,0,0,0,0
3.030982160,0,0,1,0,0,0,0,0,0,0
3.030982240,0,0,0,0,0,0,0,0,0,0
3.031377680,1,0,0,0,0,0,0,0,0,0
3.031377920,1,0,1,0,0,0,0,0,0,0
3.031380680,0,0,1,0,0,0,0,0,0,0
3.031380760,0,0,0,0,0,0,0,0,0,0
3.031816080,1,0,0,0,0,0,0,0,0,0
3.031816320,1,0,1,0,0,0,0,0,0,0
3.031819080,0,0,1,0,0,0,0,0,0,0
3.031819160,0,0,0,0,0,0,0,0,0,0
3.032214600,1,0,0,0,0,0,0,0,0,0
3.032214840,1,0,1,0,0,0,0,0,0,0
3.032217600,0,0,1,0,0,0,0,0,0,0
3.032217680,0,0,0,0,0,0,0,0,0,0
3.032613120,1,0,0,0,0,0,0,0,0,0
3.032613360,1,0,1,0,0,0,0,0,0,0
3.032616120,0,0,1,0,0,0,0,0,0,0
3.032616200,0,0,0,0,0,0,0,0,0,0
3.033011640,1,0,0,0,0,0,0,0,0,0
3.033011920,1,0,1,0,0,0,0,0,0,0
3.033014640,0,0,1,0,0,0,0,0,0,0
3.033014720,0,0,0,0,0,0,0,0,0,0
3.033410200,1,0,0,0,0,0,0,0,0,0
3.033410440,1,0,1,0,0,0,0,0,0,0
3.033413160,0,0,1,0,0,0,0,0,0,0
3.033413240,0,0,0,0,0,0,0,0,0,0
3.033808720,1,0,0,0,0,0,0,0,0,0
3.033808960,1,0,1,0,0,0,0,0,0,0
3.033811680,0,0,1,0,0,0,0,0,0,0
3.033811760,0,0,0,0,0,0,0,0,0,0
3.034207240,1,0,0,0,0,0,0,0,0,0
3.034207520,1,0,1,0,0,0,0,0,0,0
3.034210240,0,0,1,0,0,0,0,0,0,0
3.034210320,0,0,0,0,0,0,0,0,0,0
3.034645640,1,0,0,0,0,0,0,0,0,0
3.034645920,1,0,1,0,0,0,0,0,0,0
3.034648640,0,0,1,0,0,0,0,0,0,0
3.034648720,0,0,0,0,0,0,0,0,0,0
3.035044200,1,0,0,0,0,0,0,0,0,0
3.035044440,1,0,1,0,0,0,0,0,0,0
3.035047200,0,0,1,0,0,0,0,0,0,0
3.035047280,0,0,0,0,0,0,0,0,0,0
3.035442720,1,0,0,0,0,0,0,0,0,0
3.035442960,1,0,1,0,0,0,0,0,0,0
3.035445720,0,0,1,0,0,0,0,0,0,0
3.035445800,0,0,0,0,0,0,0,0,0,0
3.035841240,1,0,0,0,0,0,0,0,0,0
3.035841480,1,0,1,0,0,0,0,0,0,0
3.035844240,0,0,1,0,0,0,0,0,0,0
3.035844320,0,0,0,0,0,0,0,0,0,0
3.036239760,1,0,0,0,0,0,0,0,0,0
3.036240000,1,0,1,0,0,0,0,0,0,0
3.036242760,0,0,1,0,0,0,0,0,0,0
3.036242840,0,0,0,0,0,0,0,0,0,0
3.036678120,1,0,0,0,0,0,0,0,0,0
3.036678360,1,0,1,0,0,0,0,0,0,0
3.036681120,0,0,1,0,0,0,0,0,0,0
3.036681200,0,0,0,0,0,0,0,0,0,0
3.037076640,1,0,0,0,0,0,0,0,0,0
3.037076880,1,0,1,0,0,0,0,0,0,0
3.037079640,0,0,1,0,0,0,0,0,0,0
3.037079720,0,0,0,0,0,0,0,0,0,0
3.037475160,1,0,0,0,0,0,0,0,0,0
3.037475440,1,0,1,0,0,0,0,0,0,0
3.037478160,0,0,1,0,0,0,0,0,0,0
3.037478240,0,0,0,0,0,0,0,0,0,0
3.037913560,1,0,0,0,0,0,0,0,0,0
3.037913800,1,0,1,0,0,0,0,0,0,0
3.037916520,0,0,1,0,0,0,0,0,0,0
3.037916640,0,0,0,0,0,0,0,0,0,0
3.038312080,1,0,0,0,0,0,0,0,0,0
3.038312320,1,0,1,0,0,0,0,0,0,0
3.038315080,0,0,1,0,0,0,0,0,0,0
3.038315160,0,0,0,0,0,0,0,0,0,0
3.038710600,1,0,0,0,0,0,0,0,0,0
3.038710840,1,0,1,0,0,0,0,0,0,0
3.038713600,0,0,1,0,0,0,0,0,0,0
3.038713680,0,0,0,0,0,0,0,0,0,0
3.039109120,1,0,0,0,0,0,0,0,0,0
3.039109400,1,0,1,0,0,0,0,0,0,0
3.039112120,0,0,1,0,0,0,0,0,0,0
3.039112200,0,0,0,0,0,0,0,0,0,0
3.039507680,1,0,0,0,0,0,0,0,0,0
3.039507920,1,0,1,0,0,0,0,0,0,0
3.039510680,0,0,1,0,0,0,0,0,0,0
3.039510760,0,0,0,0,0,0,0,0,0,0
3.039906240,1,0,0,0,0,0,0,0,0,0
3.039906480,1,0,1,0,0,0,0,0,0,0
3.039909200,0,0,1,0,0,0,0,0,0,0
3.039909280,0,0,0,0,0,0,0,0,0,0
3.040304760,1,0,0,0,0,0,0,0,0,0
3.040305000,1,0,1,0,0,0,0,0,0,0
3.040307760,0,0,1,0,0,0,0,0,0,0
3.040307840,0,0,0,0,0,0,0,0,0,0
3.040743160,1,0,0,0,0,0,0,0,0,0
3.040743400,1,0,1,0,0,0,0,0,0,0
3.040746120,0,0,1,0,0,0,0,0,0,0
3.040746240,0,0,0,0,0,0,0,0,0,0
3.041141680,1,0,0,0,0,0,0,0,0,0
3.041141920,1,0,1,0,0,0,0,0,0,0
3.041144680,0,0,1,0,0,0,0,0,0,0
3.041144760,0,0,0,0,0,0,0,0,0,0
3.041540200,1,0,0,0,0,0,0,0,0,0
3.041540480,1,0,1,0,0,0,0,0,0,0
3.041543200,0,0,1,0,0,0,0,0,0,0
3.041543280,0,0,0,0,0,0,0,0,0,0
3.041938760,1,0,0,0,0,0,0,0,0,0
3.041939000,1,0,1,0,0,0,0,0,0,0
3.041941760,0,0,1,0,0,0,0,0,0,0
3.041941840,0,0,0,0,0,0,0,0,0,0
3.042337280,1,0,0,0,0,0,0,0,0,0
3.042337520,1,0,1,0,0,0,0,0,0,0
3.042340280,0,0,1,0,0,0,0,0,0,0
3.042340360,0,0,0,0,0,0,0,0,0,0
3.042735800,1,0,0,0,0,0,0,0,0,0
3.042736040,1,0,1,0,0,0,0,0,0,0
3.042738800,0,0,1,0,0,0,0,0,0,0
